ts_code,trade_date,adj_factor
000031.SZ,20251231,14.651
000031.SZ,20251230,14.651
000031.SZ,20251229,14.651
000031.SZ,20251226,14.651
000031.SZ,20251225,14.651
000031.SZ,20251224,14.651
000031.SZ,20251223,14.651
000031.SZ,20251222,14.651
000031.SZ,20251219,14.651
000031.SZ,20251218,14.651
000031.SZ,20251217,14.651
000031.SZ,20251216,14.651
000031.SZ,20251215,14.651
000031.SZ,20251212,14.651
000031.SZ,20251211,14.651
000031.SZ,20251210,14.651
000031.SZ,20251209,14.651
000031.SZ,20251208,14.651
000031.SZ,20251205,14.651
000031.SZ,20251204,14.651
000031.SZ,20251203,14.651
000031.SZ,20251202,14.651
000031.SZ,20251201,14.651
000031.SZ,20251128,14.651
000031.SZ,20251127,14.651
000031.SZ,20251126,14.651
000031.SZ,20251125,14.651
000031.SZ,20251124,14.651
000031.SZ,20251121,14.651
000031.SZ,20251120,14.651
000031.SZ,20251119,14.651
000031.SZ,20251118,14.651
000031.SZ,20251117,14.651
000031.SZ,20251114,14.651
000031.SZ,20251113,14.651
000031.SZ,20251112,14.651
000031.SZ,20251111,14.651
000031.SZ,20251110,14.651
000031.SZ,20251107,14.651
000031.SZ,20251106,14.651
000031.SZ,20251105,14.651
000031.SZ,20251104,14.651
000031.SZ,20251103,14.651
000031.SZ,20251031,14.651
000031.SZ,20251030,14.651
000031.SZ,20251029,14.651
000031.SZ,20251028,14.651
000031.SZ,20251027,14.651
000031.SZ,20251024,14.651
000031.SZ,20251023,14.651
000031.SZ,20251022,14.651
000031.SZ,20251021,14.651
000031.SZ,20251020,14.651
000031.SZ,20251017,14.651
000031.SZ,20251016,14.651
000031.SZ,20251015,14.651
000031.SZ,20251014,14.651
000031.SZ,20251013,14.651
000031.SZ,20251010,14.651
000031.SZ,20251009,14.651
000031.SZ,20250930,14.651
000031.SZ,20250929,14.651
000031.SZ,20250926,14.651
000031.SZ,20250925,14.651
000031.SZ,20250924,14.651
000031.SZ,20250923,14.651
000031.SZ,20250922,14.651
000031.SZ,20250919,14.651
000031.SZ,20250918,14.651
000031.SZ,20250917,14.651
000031.SZ,20250916,14.651
000031.SZ,20250915,14.651
000031.SZ,20250912,14.651
000031.SZ,20250911,14.651
000031.SZ,20250910,14.651
000031.SZ,20250909,14.651
000031.SZ,20250908,14.651
000031.SZ,20250905,14.651
000031.SZ,20250904,14.651
000031.SZ,20250903,14.651
000031.SZ,20250902,14.651
000031.SZ,20250901,14.651
000031.SZ,20250829,14.651
000031.SZ,20250828,14.651
000031.SZ,20250827,14.651
000031.SZ,20250826,14.651
000031.SZ,20250825,14.651
000031.SZ,20250822,14.651
000031.SZ,20250821,14.651
000031.SZ,20250820,14.651
000031.SZ,20250819,14.651
000031.SZ,20250818,14.651
000031.SZ,20250815,14.651
000031.SZ,20250814,14.651
000031.SZ,20250813,14.651
000031.SZ,20250812,14.651
000031.SZ,20250811,14.651
000031.SZ,20250808,14.651
000031.SZ,20250807,14.651
000031.SZ,20250806,14.651
000031.SZ,20250805,14.651
000031.SZ,20250804,14.651
000031.SZ,20250801,14.651
000031.SZ,20250731,14.651
000031.SZ,20250730,14.651
000031.SZ,20250729,14.651
000031.SZ,20250728,14.651
000031.SZ,20250725,14.651
000031.SZ,20250724,14.651
000031.SZ,20250723,14.651
000031.SZ,20250722,14.651
000031.SZ,20250721,14.651
000031.SZ,20250718,14.651
000031.SZ,20250717,14.651
000031.SZ,20250716,14.651
000031.SZ,20250715,14.651
000031.SZ,20250714,14.651
000031.SZ,20250711,14.651
000031.SZ,20250710,14.651
000031.SZ,20250709,14.651
000031.SZ,20250708,14.651
000031.SZ,20250707,14.651
000031.SZ,20250704,14.651
000031.SZ,20250703,14.651
000031.SZ,20250702,14.651
000031.SZ,20250701,14.651
000031.SZ,20250630,14.651
000031.SZ,20250627,14.651
000031.SZ,20250626,14.651
000031.SZ,20250625,14.651
000031.SZ,20250624,14.651
000031.SZ,20250623,14.651
000031.SZ,20250620,14.651
000031.SZ,20250619,14.651
000031.SZ,20250618,14.651
000031.SZ,20250617,14.651
000031.SZ,20250616,14.651
000031.SZ,20250613,14.651
000031.SZ,20250612,14.651
000031.SZ,20250611,14.651
000031.SZ,20250610,14.651
000031.SZ,20250609,14.651
000031.SZ,20250606,14.651
000031.SZ,20250605,14.651
000031.SZ,20250604,14.651
000031.SZ,20250603,14.651
000031.SZ,20250530,14.651
000031.SZ,20250529,14.651
000031.SZ,20250528,14.651
000031.SZ,20250527,14.651
000031.SZ,20250526,14.651
000031.SZ,20250523,14.651
000031.SZ,20250522,14.651
000031.SZ,20250521,14.651
000031.SZ,20250520,14.651
000031.SZ,20250519,14.651
000031.SZ,20250516,14.651
000031.SZ,20250515,14.651
000031.SZ,20250514,14.651
000031.SZ,20250513,14.651
000031.SZ,20250512,14.651
000031.SZ,20250509,14.651
000031.SZ,20250508,14.651
000031.SZ,20250507,14.651
000031.SZ,20250506,14.651
000031.SZ,20250430,14.651
000031.SZ,20250429,14.651
000031.SZ,20250428,14.651
000031.SZ,20250425,14.651
000031.SZ,20250424,14.651
000031.SZ,20250423,14.651
000031.SZ,20250422,14.651
000031.SZ,20250421,14.651
000031.SZ,20250418,14.651
000031.SZ,20250417,14.651
000031.SZ,20250416,14.651
000031.SZ,20250415,14.651
000031.SZ,20250414,14.651
000031.SZ,20250411,14.651
000031.SZ,20250410,14.651
000031.SZ,20250409,14.651
000031.SZ,20250408,14.651
000031.SZ,20250407,14.651
000031.SZ,20250403,14.651
000031.SZ,20250402,14.651
000031.SZ,20250401,14.651
000031.SZ,20250331,14.651
000031.SZ,20250328,14.651
000031.SZ,20250327,14.651
000031.SZ,20250326,14.651
000031.SZ,20250325,14.651
000031.SZ,20250324,14.651
