ts_code,trade_date,adj_factor
688188.SH,20251231,2.8813
688188.SH,20251230,2.8813
688188.SH,20251229,2.8813
688188.SH,20251226,2.8813
688188.SH,20251225,2.8813
688188.SH,20251224,2.8813
688188.SH,20251223,2.8813
688188.SH,20251222,2.8813
688188.SH,20251219,2.8813
688188.SH,20251218,2.8813
688188.SH,20251217,2.8813
688188.SH,20251216,2.8813
688188.SH,20251215,2.8813
688188.SH,20251212,2.8813
688188.SH,20251211,2.8813
688188.SH,20251210,2.8813
688188.SH,20251209,2.8813
688188.SH,20251208,2.8813
688188.SH,20251205,2.8813
688188.SH,20251204,2.8813
688188.SH,20251203,2.8813
688188.SH,20251202,2.8813
688188.SH,20251201,2.8813
688188.SH,20251128,2.8813
688188.SH,20251127,2.8813
688188.SH,20251126,2.8813
688188.SH,20251125,2.8813
688188.SH,20251124,2.8813
688188.SH,20251121,2.8813
688188.SH,20251120,2.8813
688188.SH,20251119,2.8813
688188.SH,20251118,2.8813
688188.SH,20251117,2.8813
688188.SH,20251114,2.8813
688188.SH,20251113,2.8813
688188.SH,20251112,2.8813
688188.SH,20251111,2.8813
688188.SH,20251110,2.8813
688188.SH,20251107,2.8813
688188.SH,20251106,2.8813
688188.SH,20251105,2.8813
688188.SH,20251104,2.8813
688188.SH,20251103,2.8813
688188.SH,20251031,2.8813
688188.SH,20251030,2.8813
688188.SH,20251029,2.8813
688188.SH,20251028,2.8813
688188.SH,20251027,2.8676
688188.SH,20251024,2.8676
688188.SH,20251023,2.8676
688188.SH,20251022,2.8676
688188.SH,20251021,2.8676
688188.SH,20251020,2.8676
688188.SH,20251017,2.8676
688188.SH,20251016,2.8676
688188.SH,20251015,2.8676
688188.SH,20251014,2.8676
688188.SH,20251013,2.8676
688188.SH,20251010,2.8676
688188.SH,20251009,2.8676
688188.SH,20250930,2.8676
688188.SH,20250929,2.8676
688188.SH,20250926,2.8676
688188.SH,20250925,2.8676
688188.SH,20250924,2.8676
688188.SH,20250923,2.8676
688188.SH,20250922,2.8676
688188.SH,20250919,2.8676
688188.SH,20250918,2.8676
688188.SH,20250917,2.8676
688188.SH,20250916,2.8676
688188.SH,20250915,2.8676
688188.SH,20250912,2.8676
688188.SH,20250911,2.8676
688188.SH,20250910,2.8676
688188.SH,20250909,2.8676
688188.SH,20250908,2.8676
688188.SH,20250905,2.8676
688188.SH,20250904,2.8676
688188.SH,20250903,2.8676
688188.SH,20250902,2.8676
688188.SH,20250901,2.8676
688188.SH,20250829,2.8676
688188.SH,20250828,2.8676
688188.SH,20250827,2.8676
688188.SH,20250826,2.8676
688188.SH,20250825,2.8676
688188.SH,20250822,2.8676
688188.SH,20250821,2.8676
688188.SH,20250820,2.8676
688188.SH,20250819,2.8676
688188.SH,20250818,2.8676
688188.SH,20250815,2.8676
688188.SH,20250814,2.8676
688188.SH,20250813,2.8676
688188.SH,20250812,2.8676
688188.SH,20250811,2.8676
688188.SH,20250808,2.8676
688188.SH,20250807,2.8676
688188.SH,20250806,2.8676
688188.SH,20250805,2.8676
688188.SH,20250804,2.8676
688188.SH,20250801,2.8676
688188.SH,20250731,2.8676
688188.SH,20250730,2.8676
688188.SH,20250729,2.8676
688188.SH,20250728,2.8676
688188.SH,20250725,2.8676
688188.SH,20250724,2.8676
688188.SH,20250723,2.8676
688188.SH,20250722,2.8676
688188.SH,20250721,2.8676
688188.SH,20250718,2.8676
688188.SH,20250717,2.8676
688188.SH,20250716,2.8676
688188.SH,20250715,2.8676
688188.SH,20250714,2.8676
688188.SH,20250711,2.8676
688188.SH,20250710,2.8676
688188.SH,20250709,2.8676
688188.SH,20250708,2.8676
688188.SH,20250707,2.8676
688188.SH,20250704,2.8676
688188.SH,20250703,2.8676
688188.SH,20250702,2.8676
688188.SH,20250701,2.8676
688188.SH,20250630,2.8676
688188.SH,20250627,2.8676
688188.SH,20250626,2.8676
688188.SH,20250625,2.8676
688188.SH,20250624,2.8676
688188.SH,20250623,2.8676
688188.SH,20250620,2.8676
688188.SH,20250619,2.8676
688188.SH,20250618,2.8676
688188.SH,20250617,2.8676
688188.SH,20250616,2.8676
688188.SH,20250613,2.8676
688188.SH,20250612,2.8676
688188.SH,20250611,2.8676
688188.SH,20250610,2.8676
688188.SH,20250609,2.8676
688188.SH,20250606,2.0261
688188.SH,20250605,2.0261
688188.SH,20250604,2.0261
688188.SH,20250603,2.0261
688188.SH,20250530,2.0261
688188.SH,20250529,2.0261
688188.SH,20250528,2.0261
688188.SH,20250527,2.0261
688188.SH,20250526,2.0261
688188.SH,20250523,2.0261
688188.SH,20250522,2.0261
688188.SH,20250521,2.0261
688188.SH,20250520,2.0261
688188.SH,20250519,2.0261
688188.SH,20250516,2.0261
688188.SH,20250515,2.0261
688188.SH,20250514,2.0261
688188.SH,20250513,2.0261
688188.SH,20250512,2.0261
688188.SH,20250509,2.0261
688188.SH,20250508,2.0261
688188.SH,20250507,2.0261
688188.SH,20250506,2.0261
688188.SH,20250430,2.0261
688188.SH,20250429,2.0261
688188.SH,20250428,2.0261
688188.SH,20250425,2.0261
688188.SH,20250424,2.0261
688188.SH,20250423,2.0261
688188.SH,20250422,2.0261
688188.SH,20250421,2.0261
688188.SH,20250418,2.0261
688188.SH,20250417,2.0261
688188.SH,20250416,2.0261
688188.SH,20250415,2.0261
688188.SH,20250414,2.0261
688188.SH,20250411,2.0261
688188.SH,20250410,2.0261
688188.SH,20250409,2.0261
688188.SH,20250408,2.0261
688188.SH,20250407,2.0261
688188.SH,20250403,2.0261
688188.SH,20250402,2.0261
688188.SH,20250401,2.0261
688188.SH,20250331,2.0261
688188.SH,20250328,2.0261
688188.SH,20250327,2.0261
688188.SH,20250326,2.0261
688188.SH,20250325,2.0261
688188.SH,20250324,2.0261
688188.SH,20250321,2.0261
688188.SH,20250320,2.0261
688188.SH,20250319,2.0261
688188.SH,20250318,2.0261
688188.SH,20250317,2.0261
688188.SH,20250314,2.0261
688188.SH,20250313,2.0261
688188.SH,20250312,2.0261
688188.SH,20250311,2.0261
688188.SH,20250310,2.0261
688188.SH,20250307,2.0261
688188.SH,20250306,2.0261
688188.SH,20250305,2.0261
688188.SH,20250304,2.0261
688188.SH,20250303,2.0261
688188.SH,20250228,2.0261
688188.SH,20250227,2.0261
688188.SH,20250226,2.0261
688188.SH,20250225,2.0261
688188.SH,20250224,2.0261
688188.SH,20250221,2.0261
688188.SH,20250220,2.0261
688188.SH,20250219,2.0261
688188.SH,20250218,2.0261
688188.SH,20250217,2.0261
688188.SH,20250214,2.0261
688188.SH,20250213,2.0261
688188.SH,20250212,2.0261
688188.SH,20250211,2.0261
688188.SH,20250210,2.0261
688188.SH,20250207,2.0261
688188.SH,20250206,2.0261
688188.SH,20250205,2.0261
688188.SH,20250127,2.0261
688188.SH,20250124,2.0261
688188.SH,20250123,2.0261
688188.SH,20250122,2.0261
688188.SH,20250121,2.0261
688188.SH,20250120,2.0261
688188.SH,20250117,2.0261
688188.SH,20250116,2.0261
688188.SH,20250115,2.0261
688188.SH,20250114,2.0261
688188.SH,20250113,2.0261
688188.SH,20250110,2.0261
688188.SH,20250109,2.0261
688188.SH,20250108,2.0261
688188.SH,20250107,2.0261
688188.SH,20250106,2.0261
688188.SH,20250103,2.0261
688188.SH,20250102,2.0261
688188.SH,20241231,2.0261
688188.SH,20241230,2.0261
688188.SH,20241227,2.0261
688188.SH,20241226,2.0261
688188.SH,20241225,2.0261
688188.SH,20241224,2.0261
688188.SH,20241223,2.0261
688188.SH,20241220,2.0261
688188.SH,20241219,2.0261
688188.SH,20241218,2.0261
688188.SH,20241217,2.0261
688188.SH,20241216,2.0261
688188.SH,20241213,2.0261
688188.SH,20241212,2.0261
688188.SH,20241211,2.0261
688188.SH,20241210,2.0261
688188.SH,20241209,2.0261
688188.SH,20241206,2.0261
688188.SH,20241205,2.0261
688188.SH,20241204,2.0261
688188.SH,20241203,2.0261
688188.SH,20241202,2.0261
688188.SH,20241129,2.0261
688188.SH,20241128,2.0261
688188.SH,20241127,2.0261
688188.SH,20241126,2.0261
688188.SH,20241125,2.0261
688188.SH,20241122,2.0261
688188.SH,20241121,2.0261
688188.SH,20241120,2.0261
688188.SH,20241119,2.0261
688188.SH,20241118,2.0261
688188.SH,20241115,2.0261
688188.SH,20241114,2.0261
688188.SH,20241113,2.0261
688188.SH,20241112,2.0261
688188.SH,20241111,2.0261
688188.SH,20241108,2.0261
688188.SH,20241107,2.0261
688188.SH,20241106,2.0261
688188.SH,20241105,2.0261
688188.SH,20241104,2.0261
688188.SH,20241101,2.0261
688188.SH,20241031,2.0261
688188.SH,20241030,2.0261
688188.SH,20241029,2.0261
688188.SH,20241028,2.0261
688188.SH,20241025,2.0261
688188.SH,20241024,2.0261
688188.SH,20241023,2.0261
688188.SH,20241022,2.0261
688188.SH,20241021,2.0261
688188.SH,20241018,2.0261
688188.SH,20241017,2.0261
688188.SH,20241016,2.0261
688188.SH,20241015,2.019
688188.SH,20241014,2.019
688188.SH,20241011,2.019
688188.SH,20241010,2.019
688188.SH,20241009,2.019
688188.SH,20241008,2.019
688188.SH,20240930,2.019
688188.SH,20240927,2.019
688188.SH,20240926,2.019
688188.SH,20240925,2.019
688188.SH,20240924,2.019
688188.SH,20240923,2.019
688188.SH,20240920,2.019
688188.SH,20240919,2.019
688188.SH,20240918,2.019
688188.SH,20240913,2.019
688188.SH,20240912,2.019
688188.SH,20240911,2.019
688188.SH,20240910,2.019
688188.SH,20240909,2.019
688188.SH,20240906,2.019
688188.SH,20240905,2.019
688188.SH,20240904,2.019
688188.SH,20240903,2.019
688188.SH,20240902,2.019
688188.SH,20240830,2.019
688188.SH,20240829,2.019
688188.SH,20240828,2.019
688188.SH,20240827,2.019
688188.SH,20240826,2.019
688188.SH,20240823,2.019
688188.SH,20240822,2.019
688188.SH,20240821,2.019
688188.SH,20240820,2.019
688188.SH,20240819,2.019
688188.SH,20240816,2.019
688188.SH,20240815,2.019
688188.SH,20240814,2.019
688188.SH,20240813,2.019
688188.SH,20240812,2.019
688188.SH,20240809,2.019
688188.SH,20240808,2.019
688188.SH,20240807,2.019
688188.SH,20240806,2.019
688188.SH,20240805,2.019
688188.SH,20240802,2.019
688188.SH,20240801,2.019
688188.SH,20240731,2.019
688188.SH,20240730,2.019
688188.SH,20240729,2.019
688188.SH,20240726,2.019
688188.SH,20240725,2.019
688188.SH,20240724,2.019
688188.SH,20240723,2.019
688188.SH,20240722,2.019
688188.SH,20240719,2.019
688188.SH,20240718,2.019
688188.SH,20240717,2.019
688188.SH,20240716,2.019
688188.SH,20240715,2.019
688188.SH,20240712,2.019
688188.SH,20240711,2.019
688188.SH,20240710,2.019
688188.SH,20240709,2.019
688188.SH,20240708,2.019
688188.SH,20240705,2.019
688188.SH,20240704,2.019
688188.SH,20240703,2.019
688188.SH,20240702,2.019
688188.SH,20240701,2.019
688188.SH,20240628,2.019
688188.SH,20240627,2.019
688188.SH,20240626,2.019
688188.SH,20240625,2.0187
688188.SH,20240624,2.0189
688188.SH,20240621,2.0189
688188.SH,20240620,2.0189
688188.SH,20240619,2.0189
688188.SH,20240618,2.0189
688188.SH,20240617,2.0189
688188.SH,20240614,2.0189
688188.SH,20240613,2.0189
688188.SH,20240612,2.0189
688188.SH,20240611,2.0189
688188.SH,20240607,2.0189
688188.SH,20240606,2.0189
688188.SH,20240605,2.0189
688188.SH,20240604,2.0189
688188.SH,20240603,2.0189
688188.SH,20240531,2.0189
688188.SH,20240530,2.0189
688188.SH,20240529,2.0189
688188.SH,20240528,2.0189
688188.SH,20240527,2.0189
688188.SH,20240524,2.0189
688188.SH,20240523,2.0189
688188.SH,20240522,2.0189
688188.SH,20240521,2.0189
688188.SH,20240520,2.0189
688188.SH,20240517,2.0189
688188.SH,20240516,1.43
688188.SH,20240515,1.43
688188.SH,20240514,1.43
688188.SH,20240513,1.43
688188.SH,20240510,1.43
688188.SH,20240509,1.43
688188.SH,20240508,1.43
688188.SH,20240507,1.43
688188.SH,20240506,1.43
688188.SH,20240430,1.43
688188.SH,20240429,1.43
688188.SH,20240426,1.43
688188.SH,20240425,1.43
688188.SH,20240424,1.43
688188.SH,20240423,1.43
688188.SH,20240422,1.43
688188.SH,20240419,1.43
688188.SH,20240418,1.43
688188.SH,20240417,1.43
688188.SH,20240416,1.43
688188.SH,20240415,1.43
688188.SH,20240412,1.43
688188.SH,20240411,1.43
688188.SH,20240410,1.43
688188.SH,20240409,1.43
688188.SH,20240408,1.43
688188.SH,20240403,1.43
688188.SH,20240402,1.43
688188.SH,20240401,1.43
688188.SH,20240329,1.43
688188.SH,20240328,1.43
688188.SH,20240327,1.43
688188.SH,20240326,1.43
688188.SH,20240325,1.43
688188.SH,20240322,1.43
688188.SH,20240321,1.43
688188.SH,20240320,1.43
688188.SH,20240319,1.43
688188.SH,20240318,1.43
688188.SH,20240315,1.43
688188.SH,20240314,1.43
688188.SH,20240313,1.43
688188.SH,20240312,1.43
688188.SH,20240311,1.43
688188.SH,20240308,1.43
688188.SH,20240307,1.43
688188.SH,20240306,1.43
688188.SH,20240305,1.43
688188.SH,20240304,1.43
688188.SH,20240301,1.43
688188.SH,20240229,1.43
688188.SH,20240228,1.43
688188.SH,20240227,1.43
688188.SH,20240226,1.43
688188.SH,20240223,1.43
688188.SH,20240222,1.43
688188.SH,20240221,1.43
688188.SH,20240220,1.43
688188.SH,20240219,1.43
688188.SH,20240208,1.43
688188.SH,20240207,1.43
688188.SH,20240206,1.43
688188.SH,20240205,1.43
688188.SH,20240202,1.43
688188.SH,20240201,1.43
688188.SH,20240131,1.43
688188.SH,20240130,1.43
688188.SH,20240129,1.43
688188.SH,20240126,1.43
688188.SH,20240125,1.43
688188.SH,20240124,1.43
688188.SH,20240123,1.43
688188.SH,20240122,1.43
688188.SH,20240119,1.43
688188.SH,20240118,1.43
688188.SH,20240117,1.43
688188.SH,20240116,1.43
688188.SH,20240115,1.43
688188.SH,20240112,1.43
688188.SH,20240111,1.43
688188.SH,20240110,1.43
688188.SH,20240109,1.43
688188.SH,20240108,1.43
688188.SH,20240105,1.43
688188.SH,20240104,1.43
688188.SH,20240103,1.43
688188.SH,20240102,1.43
688188.SH,20231229,1.43
688188.SH,20231228,1.43
688188.SH,20231227,1.43
688188.SH,20231226,1.43
688188.SH,20231225,1.43
688188.SH,20231222,1.43
688188.SH,20231221,1.43
688188.SH,20231220,1.43
688188.SH,20231219,1.43
688188.SH,20231218,1.43
688188.SH,20231215,1.43
688188.SH,20231214,1.43
688188.SH,20231213,1.43
688188.SH,20231212,1.43
688188.SH,20231211,1.43
688188.SH,20231208,1.43
688188.SH,20231207,1.43
688188.SH,20231206,1.43
688188.SH,20231205,1.43
688188.SH,20231204,1.43
688188.SH,20231201,1.43
688188.SH,20231130,1.43
688188.SH,20231129,1.43
688188.SH,20231128,1.43
688188.SH,20231127,1.43
688188.SH,20231124,1.43
688188.SH,20231123,1.43
688188.SH,20231122,1.43
688188.SH,20231121,1.43
688188.SH,20231120,1.43
688188.SH,20231117,1.43
