ts_code,trade_date,adj_factor
001382.SZ,20251231,1.0116
001382.SZ,20251230,1.0116
001382.SZ,20251229,1.0116
001382.SZ,20251226,1.0116
001382.SZ,20251225,1.0116
001382.SZ,20251224,1.0116
001382.SZ,20251223,1.0116
001382.SZ,20251222,1.0116
001382.SZ,20251219,1.0116
001382.SZ,20251218,1.0116
001382.SZ,20251217,1.0116
001382.SZ,20251216,1.0116
001382.SZ,20251215,1.0116
001382.SZ,20251212,1.0116
001382.SZ,20251211,1.0116
001382.SZ,20251210,1.0116
001382.SZ,20251209,1.0116
001382.SZ,20251208,1.0116
001382.SZ,20251205,1.0116
001382.SZ,20251204,1.0116
001382.SZ,20251203,1.0116
001382.SZ,20251202,1.0116
001382.SZ,20251201,1.0116
001382.SZ,20251128,1.0116
001382.SZ,20251127,1.0116
001382.SZ,20251126,1.0116
001382.SZ,20251125,1.0116
001382.SZ,20251124,1.0116
001382.SZ,20251121,1.0116
001382.SZ,20251120,1.0116
001382.SZ,20251119,1.0116
001382.SZ,20251118,1.0116
001382.SZ,20251117,1.0116
001382.SZ,20251114,1.0116
001382.SZ,20251113,1.0116
001382.SZ,20251112,1.0116
001382.SZ,20251111,1.0116
001382.SZ,20251110,1.0116
001382.SZ,20251107,1.0116
001382.SZ,20251106,1.0116
001382.SZ,20251105,1.0116
001382.SZ,20251104,1.0116
001382.SZ,20251103,1.0116
001382.SZ,20251031,1.0116
001382.SZ,20251030,1.0116
001382.SZ,20251029,1.0116
001382.SZ,20251028,1.0116
001382.SZ,20251027,1.0116
001382.SZ,20251024,1.0116
001382.SZ,20251023,1.0116
001382.SZ,20251022,1.0116
001382.SZ,20251021,1.0116
001382.SZ,20251020,1.0116
001382.SZ,20251017,1.0116
001382.SZ,20251016,1.0116
001382.SZ,20251015,1.0116
001382.SZ,20251014,1.0116
001382.SZ,20251013,1.0116
001382.SZ,20251010,1.0116
001382.SZ,20251009,1.0116
001382.SZ,20250930,1.0116
001382.SZ,20250929,1.0116
001382.SZ,20250926,1.0116
001382.SZ,20250925,1.0116
001382.SZ,20250924,1.0116
001382.SZ,20250923,1.0116
001382.SZ,20250922,1.0116
001382.SZ,20250919,1.0116
001382.SZ,20250918,1.0116
001382.SZ,20250917,1.0116
001382.SZ,20250916,1.0116
001382.SZ,20250915,1.0116
001382.SZ,20250912,1.0116
001382.SZ,20250911,1.0116
001382.SZ,20250910,1.0116
001382.SZ,20250909,1.0116
001382.SZ,20250908,1.0116
001382.SZ,20250905,1.0116
001382.SZ,20250904,1.0116
001382.SZ,20250903,1.0116
001382.SZ,20250902,1.0116
001382.SZ,20250901,1.0116
001382.SZ,20250829,1.0116
001382.SZ,20250828,1.0116
001382.SZ,20250827,1.0116
001382.SZ,20250826,1.0116
001382.SZ,20250825,1.0116
001382.SZ,20250822,1.0116
001382.SZ,20250821,1.0116
001382.SZ,20250820,1.0116
001382.SZ,20250819,1.0116
001382.SZ,20250818,1.0116
001382.SZ,20250815,1.0116
001382.SZ,20250814,1.0116
001382.SZ,20250813,1.0116
001382.SZ,20250812,1.0116
001382.SZ,20250811,1.0116
001382.SZ,20250808,1.0116
001382.SZ,20250807,1.0116
001382.SZ,20250806,1.0116
001382.SZ,20250805,1.0116
001382.SZ,20250804,1.0116
001382.SZ,20250801,1.0116
001382.SZ,20250731,1.0116
001382.SZ,20250730,1.0116
001382.SZ,20250729,1.0116
001382.SZ,20250728,1.0116
001382.SZ,20250725,1.0116
001382.SZ,20250724,1.0116
001382.SZ,20250723,1.0116
001382.SZ,20250722,1.0116
001382.SZ,20250721,1.0116
001382.SZ,20250718,1.0116
001382.SZ,20250717,1.0116
001382.SZ,20250716,1.0116
001382.SZ,20250715,1.0116
001382.SZ,20250714,1.0116
001382.SZ,20250711,1.0116
001382.SZ,20250710,1.0116
001382.SZ,20250709,1.0116
001382.SZ,20250708,1.0116
001382.SZ,20250707,1.0116
001382.SZ,20250704,1.0116
001382.SZ,20250703,1.0116
001382.SZ,20250702,1.0116
001382.SZ,20250701,1.0116
001382.SZ,20250630,1.0116
001382.SZ,20250627,1.0116
001382.SZ,20250626,1.0116
001382.SZ,20250625,1.0116
001382.SZ,20250624,1.0116
001382.SZ,20250623,1.0116
001382.SZ,20250620,1.0116
001382.SZ,20250619,1.0116
001382.SZ,20250618,1.0116
001382.SZ,20250617,1.0116
001382.SZ,20250616,1.0116
001382.SZ,20250613,1.0116
001382.SZ,20250612,1.0116
001382.SZ,20250611,1.0
001382.SZ,20250610,1.0
001382.SZ,20250609,1.0
001382.SZ,20250606,1.0
001382.SZ,20250605,1.0
001382.SZ,20250604,1.0
001382.SZ,20250603,1.0
001382.SZ,20250530,1.0
001382.SZ,20250529,1.0
001382.SZ,20250528,1.0
001382.SZ,20250527,1.0
001382.SZ,20250526,1.0
001382.SZ,20250523,1.0
001382.SZ,20250522,1.0
001382.SZ,20250521,1.0
001382.SZ,20250520,1.0
001382.SZ,20250519,1.0
001382.SZ,20250516,1.0
001382.SZ,20250515,1.0
001382.SZ,20250514,1.0
001382.SZ,20250513,1.0
001382.SZ,20250512,1.0
001382.SZ,20250509,1.0
001382.SZ,20250508,1.0
001382.SZ,20250507,1.0
001382.SZ,20250506,1.0
001382.SZ,20250430,1.0
001382.SZ,20250429,1.0
001382.SZ,20250428,1.0
001382.SZ,20250425,1.0
001382.SZ,20250424,1.0
001382.SZ,20250423,1.0
001382.SZ,20250422,1.0
001382.SZ,20250421,1.0
001382.SZ,20250418,1.0
001382.SZ,20250417,1.0
001382.SZ,20250416,1.0
001382.SZ,20250415,1.0
001382.SZ,20250414,1.0
001382.SZ,20250411,1.0
001382.SZ,20250410,1.0
001382.SZ,20250409,1.0
001382.SZ,20250408,1.0
001382.SZ,20250407,1.0
001382.SZ,20250403,1.0
001382.SZ,20250402,1.0
001382.SZ,20250401,1.0
001382.SZ,20250331,1.0
001382.SZ,20250328,1.0
001382.SZ,20250327,1.0
001382.SZ,20250326,1.0
001382.SZ,20250325,1.0
001382.SZ,20250324,1.0
001382.SZ,20250321,1.0
