ts_code,trade_date,adj_factor
300346.SZ,20251231,13.4286
300346.SZ,20251230,13.4286
300346.SZ,20251229,13.4286
300346.SZ,20251226,13.4286
300346.SZ,20251225,13.4286
300346.SZ,20251224,13.4286
300346.SZ,20251223,13.4286
300346.SZ,20251222,13.4286
300346.SZ,20251219,13.4286
300346.SZ,20251218,13.4286
300346.SZ,20251217,13.4286
300346.SZ,20251216,13.4286
300346.SZ,20251215,13.4286
300346.SZ,20251212,13.4286
300346.SZ,20251211,13.4286
300346.SZ,20251210,13.4286
300346.SZ,20251209,13.4286
300346.SZ,20251208,13.4286
300346.SZ,20251205,13.4286
300346.SZ,20251204,13.4286
300346.SZ,20251203,13.4286
300346.SZ,20251202,13.4286
300346.SZ,20251201,13.4286
300346.SZ,20251128,13.4286
300346.SZ,20251127,13.4286
300346.SZ,20251126,13.4286
300346.SZ,20251125,13.4286
300346.SZ,20251124,13.4286
300346.SZ,20251121,13.4286
300346.SZ,20251120,13.4286
300346.SZ,20251119,13.4286
300346.SZ,20251118,13.4286
300346.SZ,20251117,13.4286
300346.SZ,20251114,13.4286
300346.SZ,20251113,13.4286
300346.SZ,20251112,13.4286
300346.SZ,20251111,13.4286
300346.SZ,20251110,13.4286
300346.SZ,20251107,13.4286
300346.SZ,20251106,13.4286
300346.SZ,20251105,13.4286
300346.SZ,20251104,13.4286
300346.SZ,20251103,13.4286
300346.SZ,20251031,13.4286
300346.SZ,20251030,13.4286
300346.SZ,20251029,13.4286
300346.SZ,20251028,13.4286
300346.SZ,20251027,13.4286
300346.SZ,20251024,13.4286
300346.SZ,20251023,13.4286
300346.SZ,20251022,13.4286
300346.SZ,20251021,13.4286
300346.SZ,20251020,13.4286
300346.SZ,20251017,13.4286
300346.SZ,20251016,13.4286
300346.SZ,20251015,13.4286
300346.SZ,20251014,13.4286
300346.SZ,20251013,13.4286
300346.SZ,20251010,13.4286
300346.SZ,20251009,13.4286
300346.SZ,20250930,13.4286
300346.SZ,20250929,13.4286
300346.SZ,20250926,13.4286
300346.SZ,20250925,13.4286
300346.SZ,20250924,13.4286
300346.SZ,20250923,13.4286
300346.SZ,20250922,13.4286
300346.SZ,20250919,13.4286
300346.SZ,20250918,13.4286
300346.SZ,20250917,13.4286
300346.SZ,20250916,13.4286
300346.SZ,20250915,13.4286
300346.SZ,20250912,13.4286
300346.SZ,20250911,13.4286
300346.SZ,20250910,13.4286
300346.SZ,20250909,13.3564
300346.SZ,20250908,13.3564
300346.SZ,20250905,13.3564
300346.SZ,20250904,13.3564
300346.SZ,20250903,13.3564
300346.SZ,20250902,13.3564
300346.SZ,20250901,13.3564
300346.SZ,20250829,13.3564
300346.SZ,20250828,13.3564
300346.SZ,20250827,13.3564
300346.SZ,20250826,13.3564
300346.SZ,20250825,13.3564
300346.SZ,20250822,13.3564
300346.SZ,20250821,13.3564
300346.SZ,20250820,13.3564
300346.SZ,20250819,13.3564
300346.SZ,20250818,13.3564
