ts_code,trade_date,adj_factor
920556.BJ,20251231,3.7025
920556.BJ,20251230,3.7025
920556.BJ,20251229,3.7025
920556.BJ,20251226,3.7025
920556.BJ,20251225,3.7025
920556.BJ,20251224,3.7025
920556.BJ,20251223,3.7025
920556.BJ,20251222,3.7025
920556.BJ,20251219,3.7025
920556.BJ,20251218,3.7025
920556.BJ,20251217,3.7025
920556.BJ,20251216,3.7025
920556.BJ,20251215,3.7025
920556.BJ,20251212,3.7025
920556.BJ,20251211,3.7025
920556.BJ,20251210,3.7025
920556.BJ,20251209,3.7025
920556.BJ,20251208,3.7025
920556.BJ,20251205,3.7025
920556.BJ,20251204,3.7025
920556.BJ,20251203,3.7025
920556.BJ,20251202,3.7025
920556.BJ,20251201,3.7025
920556.BJ,20251128,3.7025
920556.BJ,20251127,3.7025
920556.BJ,20251126,3.7025
920556.BJ,20251125,3.7025
920556.BJ,20251124,3.7025
920556.BJ,20251121,3.7025
920556.BJ,20251120,3.7025
920556.BJ,20251119,3.7025
920556.BJ,20251118,3.7025
920556.BJ,20251117,3.7025
920556.BJ,20251114,3.7025
920556.BJ,20251113,3.7025
920556.BJ,20251112,3.7025
920556.BJ,20251111,3.7025
920556.BJ,20251110,3.7025
920556.BJ,20251107,3.7025
920556.BJ,20251106,3.7025
920556.BJ,20251105,3.7025
920556.BJ,20251104,3.7025
920556.BJ,20251103,3.7025
920556.BJ,20251031,3.7025
920556.BJ,20251030,3.7025
920556.BJ,20251029,3.7025
920556.BJ,20251028,3.7025
920556.BJ,20251027,3.7025
920556.BJ,20251024,3.7025
920556.BJ,20251023,3.7025
920556.BJ,20251022,3.7025
920556.BJ,20251021,3.7025
920556.BJ,20251020,3.7025
920556.BJ,20251017,3.7025
920556.BJ,20251016,3.7025
920556.BJ,20251015,3.7025
920556.BJ,20251014,3.7025
920556.BJ,20251013,3.7025
920556.BJ,20251010,3.7025
920556.BJ,20251009,3.7025
920556.BJ,20250930,3.7025
920556.BJ,20250929,3.7025
920556.BJ,20250926,3.7025
920556.BJ,20250925,3.7025
920556.BJ,20250924,3.7025
920556.BJ,20250923,3.7025
920556.BJ,20250922,3.7025
920556.BJ,20250919,3.7025
920556.BJ,20250918,3.7025
920556.BJ,20250917,3.7025
920556.BJ,20250916,3.7025
920556.BJ,20250915,3.7025
920556.BJ,20250912,3.7025
920556.BJ,20250911,3.7025
920556.BJ,20250910,3.7025
920556.BJ,20250909,3.7025
