ts_code,trade_date,adj_factor
600422.SH,20251231,10.9954
600422.SH,20251230,10.9954
600422.SH,20251229,10.9954
600422.SH,20251226,10.9954
600422.SH,20251225,10.9954
600422.SH,20251224,10.9954
600422.SH,20251223,10.9954
600422.SH,20251222,10.9954
600422.SH,20251219,10.9954
600422.SH,20251218,10.9954
600422.SH,20251217,10.9954
600422.SH,20251216,10.9954
600422.SH,20251215,10.9954
600422.SH,20251212,10.9954
600422.SH,20251211,10.9954
600422.SH,20251210,10.9954
600422.SH,20251209,10.9954
600422.SH,20251208,10.9954
600422.SH,20251205,10.9954
600422.SH,20251204,10.9954
600422.SH,20251203,10.9954
600422.SH,20251202,10.9954
600422.SH,20251201,10.9954
600422.SH,20251128,10.9954
600422.SH,20251127,10.9954
600422.SH,20251126,10.9954
600422.SH,20251125,10.9954
600422.SH,20251124,10.9954
600422.SH,20251121,10.9954
600422.SH,20251120,10.9954
600422.SH,20251119,10.9954
600422.SH,20251118,10.9954
600422.SH,20251117,10.9954
600422.SH,20251114,10.9954
600422.SH,20251113,10.9954
600422.SH,20251112,10.9954
600422.SH,20251111,10.9954
600422.SH,20251110,10.9954
600422.SH,20251107,10.9954
600422.SH,20251106,10.9954
600422.SH,20251105,10.9954
600422.SH,20251104,10.9954
600422.SH,20251103,10.9954
600422.SH,20251031,10.9954
600422.SH,20251030,10.9954
600422.SH,20251029,10.9954
600422.SH,20251028,10.9954
600422.SH,20251027,10.9954
600422.SH,20251024,10.9954
600422.SH,20251023,10.9954
600422.SH,20251022,10.9954
600422.SH,20251021,10.9954
600422.SH,20251020,10.9954
600422.SH,20251017,10.9954
600422.SH,20251016,10.9954
600422.SH,20251015,10.9954
600422.SH,20251014,10.9954
600422.SH,20251013,10.9954
600422.SH,20251010,10.9954
600422.SH,20251009,10.9954
600422.SH,20250930,10.9954
600422.SH,20250929,10.9954
600422.SH,20250926,10.9954
600422.SH,20250925,10.9954
600422.SH,20250924,10.9954
600422.SH,20250923,10.9954
600422.SH,20250922,10.9954
600422.SH,20250919,10.9954
600422.SH,20250918,10.9954
600422.SH,20250917,10.9954
600422.SH,20250916,10.9954
600422.SH,20250915,10.9954
600422.SH,20250912,10.9954
600422.SH,20250911,10.9954
600422.SH,20250910,10.9954
600422.SH,20250909,10.9954
600422.SH,20250908,10.9954
600422.SH,20250905,10.9954
600422.SH,20250904,10.9954
600422.SH,20250903,10.9954
600422.SH,20250902,10.9954
600422.SH,20250901,10.9954
600422.SH,20250829,10.9954
600422.SH,20250828,10.9954
600422.SH,20250827,10.9954
600422.SH,20250826,10.9954
600422.SH,20250825,10.9954
600422.SH,20250822,10.9954
600422.SH,20250821,10.9954
600422.SH,20250820,10.9954
600422.SH,20250819,10.9954
600422.SH,20250818,10.9954
600422.SH,20250815,10.9954
600422.SH,20250814,10.9954
600422.SH,20250813,10.9954
600422.SH,20250812,10.9954
600422.SH,20250811,10.9954
600422.SH,20250808,10.9954
600422.SH,20250807,10.9954
600422.SH,20250806,10.9954
600422.SH,20250805,10.9954
600422.SH,20250804,10.9954
600422.SH,20250801,10.9954
600422.SH,20250731,10.9954
600422.SH,20250730,10.9954
600422.SH,20250729,10.7725
600422.SH,20250728,10.7725
600422.SH,20250725,10.7725
600422.SH,20250724,10.7725
600422.SH,20250723,10.7725
600422.SH,20250722,10.7725
600422.SH,20250721,10.7725
600422.SH,20250718,10.7725
600422.SH,20250717,10.7725
600422.SH,20250716,10.7725
600422.SH,20250715,10.7725
600422.SH,20250714,10.7725
600422.SH,20250711,10.7725
600422.SH,20250710,10.7725
600422.SH,20250709,10.7725
600422.SH,20250708,10.7725
600422.SH,20250707,10.7725
600422.SH,20250704,10.7725
600422.SH,20250703,10.7725
600422.SH,20250702,10.7725
600422.SH,20250701,10.7725
600422.SH,20250630,10.7725
600422.SH,20250627,10.7725
600422.SH,20250626,10.7725
600422.SH,20250625,10.7725
600422.SH,20250624,10.7725
600422.SH,20250623,10.7725
600422.SH,20250620,10.7725
600422.SH,20250619,10.7725
600422.SH,20250618,10.7725
600422.SH,20250617,10.7725
600422.SH,20250616,10.7725
600422.SH,20250613,10.7725
600422.SH,20250612,10.7725
600422.SH,20250611,10.7725
600422.SH,20250610,10.7725
600422.SH,20250609,10.7725
600422.SH,20250606,10.7725
600422.SH,20250605,10.7725
600422.SH,20250604,10.7725
600422.SH,20250603,10.7725
600422.SH,20250530,10.7725
600422.SH,20250529,10.7725
600422.SH,20250528,10.7725
600422.SH,20250527,10.7725
600422.SH,20250526,10.7725
600422.SH,20250523,10.7725
600422.SH,20250522,10.7725
600422.SH,20250521,10.7725
600422.SH,20250520,10.7725
600422.SH,20250519,10.7725
600422.SH,20250516,10.7725
600422.SH,20250515,10.7725
600422.SH,20250514,10.7725
600422.SH,20250513,10.7725
600422.SH,20250512,10.7725
600422.SH,20250509,10.7725
600422.SH,20250508,10.7725
600422.SH,20250507,10.7725
600422.SH,20250506,10.7725
600422.SH,20250430,10.7725
600422.SH,20250429,10.7725
600422.SH,20250428,10.7725
600422.SH,20250425,10.7725
600422.SH,20250424,10.7725
600422.SH,20250423,10.7725
600422.SH,20250422,10.7725
600422.SH,20250421,10.7725
600422.SH,20250418,10.7725
600422.SH,20250417,10.7725
600422.SH,20250416,10.7725
600422.SH,20250415,10.7725
600422.SH,20250414,10.7725
600422.SH,20250411,10.7725
600422.SH,20250410,10.7725
600422.SH,20250409,10.7725
600422.SH,20250408,10.7725
600422.SH,20250407,10.7725
600422.SH,20250403,10.7725
600422.SH,20250402,10.7725
600422.SH,20250401,10.7725
600422.SH,20250331,10.7725
600422.SH,20250328,10.7725
600422.SH,20250327,10.7725
600422.SH,20250326,10.7725
600422.SH,20250325,10.7725
600422.SH,20250324,10.7725
600422.SH,20250321,10.7725
600422.SH,20250320,10.7725
600422.SH,20250319,10.7725
600422.SH,20250318,10.7725
600422.SH,20250317,10.7725
600422.SH,20250314,10.7725
600422.SH,20250313,10.7725
600422.SH,20250312,10.7725
600422.SH,20250311,10.7725
600422.SH,20250310,10.7725
600422.SH,20250307,10.7725
600422.SH,20250306,10.7725
600422.SH,20250305,10.7725
600422.SH,20250304,10.7725
600422.SH,20250303,10.7725
600422.SH,20250228,10.7725
600422.SH,20250227,10.7725
600422.SH,20250226,10.7725
600422.SH,20250225,10.7725
600422.SH,20250224,10.7725
600422.SH,20250221,10.7725
600422.SH,20250220,10.7725
600422.SH,20250219,10.7725
600422.SH,20250218,10.7725
600422.SH,20250217,10.7725
600422.SH,20250214,10.7725
600422.SH,20250213,10.7725
600422.SH,20250212,10.7725
600422.SH,20250211,10.7725
600422.SH,20250210,10.7725
600422.SH,20250207,10.7725
600422.SH,20250206,10.7725
600422.SH,20250205,10.7725
600422.SH,20250127,10.7725
600422.SH,20250124,10.7725
600422.SH,20250123,10.7725
600422.SH,20250122,10.7725
600422.SH,20250121,10.7725
600422.SH,20250120,10.7725
600422.SH,20250117,10.7725
600422.SH,20250116,10.7725
600422.SH,20250115,10.7725
600422.SH,20250114,10.7725
600422.SH,20250113,10.7725
600422.SH,20250110,10.7725
600422.SH,20250109,10.7725
600422.SH,20250108,10.7725
600422.SH,20250107,10.7725
600422.SH,20250106,10.7725
600422.SH,20250103,10.7725
600422.SH,20250102,10.7725
600422.SH,20241231,10.7725
600422.SH,20241230,10.7725
600422.SH,20241227,10.7725
600422.SH,20241226,10.7725
600422.SH,20241225,10.7725
600422.SH,20241224,10.7725
600422.SH,20241223,10.7725
600422.SH,20241220,10.7725
600422.SH,20241219,10.7725
600422.SH,20241218,10.7725
600422.SH,20241217,10.7725
600422.SH,20241216,10.7725
600422.SH,20241213,10.7725
600422.SH,20241212,10.7725
600422.SH,20241211,10.7725
600422.SH,20241210,10.7725
600422.SH,20241209,10.7725
600422.SH,20241206,10.7725
600422.SH,20241205,10.7725
600422.SH,20241204,10.7725
600422.SH,20241203,10.7725
600422.SH,20241202,10.7725
600422.SH,20241129,10.7725
600422.SH,20241128,10.7725
600422.SH,20241127,10.7725
600422.SH,20241126,10.7725
600422.SH,20241125,10.7725
600422.SH,20241122,10.7725
600422.SH,20241121,10.7725
600422.SH,20241120,10.7725
600422.SH,20241119,10.7725
600422.SH,20241118,10.7725
600422.SH,20241115,10.7725
600422.SH,20241114,10.7725
600422.SH,20241113,10.7725
600422.SH,20241112,10.7725
600422.SH,20241111,10.7725
600422.SH,20241108,10.7725
600422.SH,20241107,10.7725
600422.SH,20241106,10.7725
600422.SH,20241105,10.7725
600422.SH,20241104,10.7725
600422.SH,20241101,10.7725
600422.SH,20241031,10.7725
600422.SH,20241030,10.7725
600422.SH,20241029,10.7725
600422.SH,20241028,10.7725
600422.SH,20241025,10.7725
600422.SH,20241024,10.7725
600422.SH,20241023,10.7725
600422.SH,20241022,10.7725
600422.SH,20241021,10.7725
600422.SH,20241018,10.7725
600422.SH,20241017,10.7725
600422.SH,20241016,10.7725
600422.SH,20241015,10.7725
600422.SH,20241014,10.7725
600422.SH,20241011,10.7725
600422.SH,20241010,10.7725
600422.SH,20241009,10.7725
600422.SH,20241008,10.7725
600422.SH,20240930,10.7725
600422.SH,20240927,10.7725
600422.SH,20240926,10.7725
600422.SH,20240925,10.7725
600422.SH,20240924,10.7725
600422.SH,20240923,10.7725
600422.SH,20240920,10.7725
600422.SH,20240919,10.7725
600422.SH,20240918,10.7725
600422.SH,20240913,10.7725
600422.SH,20240912,10.7725
600422.SH,20240911,10.7725
600422.SH,20240910,10.7725
600422.SH,20240909,10.7725
600422.SH,20240906,10.7725
600422.SH,20240905,10.7725
600422.SH,20240904,10.7725
600422.SH,20240903,10.7725
600422.SH,20240902,10.7725
600422.SH,20240830,10.7725
600422.SH,20240829,10.7725
600422.SH,20240828,10.7725
600422.SH,20240827,10.7725
600422.SH,20240826,10.7725
600422.SH,20240823,10.7725
600422.SH,20240822,10.7725
600422.SH,20240821,10.7725
600422.SH,20240820,10.7725
600422.SH,20240819,10.7725
600422.SH,20240816,10.7725
600422.SH,20240815,10.7725
600422.SH,20240814,10.7725
600422.SH,20240813,10.7725
600422.SH,20240812,10.7725
600422.SH,20240809,10.7725
600422.SH,20240808,10.7725
600422.SH,20240807,10.7725
600422.SH,20240806,10.7725
600422.SH,20240805,10.7725
600422.SH,20240802,10.7725
600422.SH,20240801,10.7725
600422.SH,20240731,10.7725
600422.SH,20240730,10.624
600422.SH,20240729,10.624
600422.SH,20240726,10.624
600422.SH,20240725,10.624
600422.SH,20240724,10.624
600422.SH,20240723,10.624
600422.SH,20240722,10.624
600422.SH,20240719,10.624
600422.SH,20240718,10.624
600422.SH,20240717,10.624
600422.SH,20240716,10.624
600422.SH,20240715,10.624
600422.SH,20240712,10.624
600422.SH,20240711,10.624
600422.SH,20240710,10.624
