ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
920950.BJ,20251231,18.05,1.2645,2.2375,1.28,22.2853,28.4842,4.3082,5.924,6.7827,2.2374,2.0776,7332.0,3572.01,2018.64,132342.6,64474.7805
920950.BJ,20251230,17.9,0.9343,1.6533,0.9,22.1001,28.2475,4.2724,5.8748,6.7263,2.2561,2.095,7332.0,3572.01,2018.64,131242.8,63938.979
920950.BJ,20251229,17.85,1.1113,1.9665,1.06,22.0384,28.1685,4.2605,5.8584,6.7075,2.2624,2.1008,7332.0,3572.01,2018.64,130876.2,63760.3785
920950.BJ,20251226,18.46,1.1412,2.0194,1.01,22.7915,29.1312,4.4061,6.0586,6.9367,2.1877,2.0314,7332.0,3572.01,2018.64,135348.72,65939.3046
920950.BJ,20251225,18.61,1.0466,1.852,0.94,22.9767,29.3679,4.4419,6.1078,6.9931,2.17,2.015,7332.0,3572.01,2018.64,136448.52,66475.1061
920950.BJ,20251224,18.44,0.7016,1.2415,0.57,22.7668,29.0996,4.4013,6.052,6.9292,2.1901,2.0336,7332.0,3572.01,2018.64,135202.08,65867.8644
920950.BJ,20251223,18.44,1.209,2.1394,0.96,22.7668,29.0996,4.4013,6.052,6.9292,2.1901,2.0336,7332.0,3572.01,2018.64,135202.08,65867.8644
920950.BJ,20251222,18.85,1.1287,1.9972,0.85,23.273,29.7466,4.4992,6.1866,7.0833,2.1424,1.9894,7332.0,3572.01,2018.64,138208.2,67332.3885
920950.BJ,20251219,18.83,1.5428,2.7299,1.14,23.2483,29.7151,4.4944,6.18,7.0758,2.1447,1.9915,7332.0,3572.01,2018.64,138061.56,67260.9483
920950.BJ,20251218,18.6,0.989,1.7501,0.58,22.9644,29.3521,4.4395,6.1045,6.9894,2.1712,2.0161,7332.0,3572.01,2018.64,136375.2,66439.386
920950.BJ,20251217,18.46,1.3101,2.3183,0.78,22.7915,29.1312,4.4061,6.0586,6.9367,2.1877,2.0314,7332.0,3572.01,2018.64,135348.72,65939.3046
920950.BJ,20251216,18.58,1.3455,2.3809,0.75,22.9397,29.3205,4.4347,6.098,6.9818,2.1736,2.0183,7332.0,3572.01,2018.64,136228.56,66367.9458
920950.BJ,20251215,18.44,1.4148,2.5035,0.74,22.7668,29.0996,4.4013,6.052,6.9292,2.1901,2.0336,7332.0,3572.01,2018.64,135202.08,65867.8644
920950.BJ,20251212,18.42,1.6877,2.9864,0.9,22.7421,29.068,4.3965,6.0454,6.9217,2.1924,2.0358,7332.0,3572.01,2018.64,135055.44,65796.4242
920950.BJ,20251211,18.33,2.7214,4.8156,1.84,22.631,28.926,4.3751,6.0159,6.8879,2.2032,2.0458,7332.0,3572.01,2018.64,134395.56,65474.9433
920950.BJ,20251210,17.8,1.2646,2.2378,0.87,21.9766,28.0896,4.2485,5.842,6.6887,2.2688,2.1067,7332.0,3572.01,2018.64,130509.6,63581.778
920950.BJ,20251209,17.81,1.9197,3.397,1.5,21.989,28.1054,4.2509,5.8452,6.6925,2.2675,2.1056,7332.0,3572.01,2018.64,130582.92,63617.4981
920950.BJ,20251208,18.12,1.9417,3.4358,1.51,22.3717,28.5946,4.3249,5.947,6.809,2.2287,2.0695,7332.0,3572.01,2018.64,132855.84,64724.8212
920950.BJ,20251205,18.25,1.5155,2.6818,1.27,22.5322,28.7998,4.356,5.9897,6.8578,2.2129,2.0548,7332.0,3572.01,2018.64,133809.0,65189.1825
920950.BJ,20251204,17.78,0.7635,1.3511,0.55,21.9519,28.0581,4.2438,5.8354,6.6812,2.2714,2.1091,7332.0,3572.01,2018.64,130362.96,63510.3378
920950.BJ,20251203,18.21,1.0975,1.9421,0.78,22.4828,28.7367,4.3464,5.9765,6.8428,2.2177,2.0593,7332.0,3572.01,2018.64,133515.72,65046.3021
920950.BJ,20251202,18.5,1.0851,1.9201,0.72,22.8409,29.1943,4.4156,6.0717,6.9518,2.183,2.027,7332.0,3572.01,2018.64,135642.0,66082.185
920950.BJ,20251201,18.68,1.983,3.509,1.32,23.0631,29.4783,4.4586,6.1308,7.0194,2.1619,2.0075,7332.0,3572.01,2018.64,136961.76,66725.1468
920950.BJ,20251128,18.0,1.0152,1.7964,0.6,22.2236,28.4053,4.2963,5.9076,6.7639,2.2436,2.0833,7332.0,3572.01,2018.64,131976.0,64296.18
920950.BJ,20251127,18.22,1.7376,3.0747,1.08,22.4952,28.7524,4.3488,5.9798,6.8466,2.2165,2.0582,7332.0,3572.01,2018.64,133589.04,65082.0222
920950.BJ,20251126,18.12,1.2327,2.1812,0.73,22.3717,28.5946,4.3249,5.947,6.809,2.2287,2.0695,7332.0,3572.01,2018.64,132855.84,64724.8212
920950.BJ,20251125,18.14,1.5601,2.7606,0.88,22.3964,28.6262,4.3297,5.9535,6.8165,2.2263,2.0673,7332.0,3572.01,2018.64,133002.48,64796.2614
920950.BJ,20251124,18.29,1.9674,3.4813,1.15,22.5816,28.8629,4.3655,6.0028,6.8729,2.208,2.0503,7332.0,3572.01,2018.64,134102.28,65332.0629
920950.BJ,20251121,17.6,1.9814,3.5061,1.25,21.7297,27.774,4.2008,5.7763,6.6136,2.2946,2.1307,7332.0,3572.01,2018.64,129043.2,62867.376
920950.BJ,20251120,18.55,1.2985,2.2977,0.81,22.9026,29.2732,4.4276,6.0881,6.9706,2.1771,2.0216,7332.0,3572.01,2018.64,136008.6,66260.7855
920950.BJ,20251119,18.71,1.6655,2.9472,1.07,23.1002,29.5257,4.4658,6.1406,7.0307,2.1585,2.0043,7332.0,3572.01,2018.64,137181.72,66832.3071
920950.BJ,20251118,19.05,1.9866,3.5154,1.42,23.5199,30.0622,4.5469,6.2522,7.1584,2.1199,1.9685,7332.0,3572.01,2018.64,139674.6,68046.7905
920950.BJ,20251117,19.43,1.6221,2.8703,1.19,23.9891,30.6619,4.6376,6.3769,7.3012,2.0785,1.93,7332.0,3572.01,2018.64,142460.76,69404.1543
920950.BJ,20251114,19.9,1.3268,2.3478,0.93,24.5694,31.4036,4.7498,6.5312,7.4779,2.0294,1.8844,7332.0,3572.01,2018.64,145906.8,71082.999
920950.BJ,20251113,20.37,1.3813,2.4442,0.88,25.1497,32.1453,4.862,6.6854,7.6545,1.9826,1.8409,7332.0,3572.01,2018.64,149352.84,72761.8437
920950.BJ,20251112,20.31,1.4437,2.5547,0.89,25.0756,32.0506,4.8476,6.6657,7.6319,1.9884,1.8464,7332.0,3572.01,2018.64,148912.92,72547.5231
920950.BJ,20251111,20.3,1.2333,2.1823,0.75,25.0632,32.0348,4.8453,6.6625,7.6282,1.9894,1.8473,7332.0,3572.01,2018.64,148839.6,72511.803
920950.BJ,20251110,20.18,1.4118,2.4982,0.71,24.9151,31.8455,4.8166,6.6231,7.5831,2.0012,1.8583,7332.0,3572.01,2018.64,147959.76,72083.1618
920950.BJ,20251107,20.23,1.6556,2.9296,0.79,24.9768,31.9244,4.8285,6.6395,7.6019,1.9963,1.8537,7332.0,3572.01,2018.64,148326.36,72261.7623
920950.BJ,20251106,20.56,2.1258,3.7616,0.86,25.3843,32.4451,4.9073,6.7478,7.7259,1.9642,1.8239,7332.0,3572.01,2018.64,150745.92,73440.5256
920950.BJ,20251105,21.08,1.6515,2.9223,0.58,26.0263,33.2657,5.0314,6.9185,7.9213,1.9158,1.7789,7332.0,3572.01,2018.64,154558.56,75297.9708
920950.BJ,20251104,20.67,1.3697,2.4238,0.48,25.5201,32.6187,4.9336,6.7839,7.7672,1.9538,1.8142,7332.0,3572.01,2018.64,151552.44,73833.4467
920950.BJ,20251103,20.78,3.1465,5.5678,1.27,25.6559,32.7923,4.9598,6.82,7.8085,1.9434,1.8046,7332.0,3572.01,2018.64,152358.96,74226.3678
920950.BJ,20251031,21.18,2.1886,3.8727,0.95,26.1497,33.4235,5.0553,6.9513,7.9588,1.9067,1.7705,7332.0,3572.01,2018.64,155291.76,75655.1718
920950.BJ,20251030,21.16,3.9477,6.9856,2.2,26.125,33.392,5.0505,6.9447,7.9513,1.9085,1.7722,7332.0,3572.01,2018.64,155145.12,75583.7316
920950.BJ,20251029,21.7,3.6502,6.4591,2.13,26.7917,34.2441,5.1794,7.1219,8.1542,1.861,1.7281,7332.0,3572.01,2018.64,159104.4,77512.617
920950.BJ,20251028,20.98,1.1596,2.1283,0.6,25.9028,27.6319,5.1056,6.8856,7.2275,1.9249,1.7874,7332.0,3705.0,2018.64,153825.36,77730.9
920950.BJ,20251027,21.33,1.3827,2.5379,0.74,26.3349,28.0928,5.1908,7.0005,7.348,1.8933,1.7581,7332.0,3705.0,2018.64,156391.56,79027.65
920950.BJ,20251024,21.13,1.2331,2.2632,0.62,26.088,27.8294,5.1421,6.9349,7.2791,1.9112,1.7747,7332.0,3705.0,2018.64,154925.16,78286.65
