ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
399006.SZ,20250211,2152.7324,2182.9089,2182.9089,2150.4734,2183.8767,-31.1443,-1.4261,266477048.0,487815482.4
399006.SZ,20250210,2183.8767,2183.7801,2188.1276,2156.755,2174.3509,9.5258,0.4381,279950658.0,512227306.8
399006.SZ,20250207,2174.3509,2127.1359,2200.1023,2122.3484,2120.7451,53.6058,2.5277,308397998.0,589808761.2
399006.SZ,20250206,2120.7451,2059.4495,2120.7877,2056.1786,2062.9231,57.822,2.8029,248973902.0,464949308.9
399006.SZ,20250205,2062.9231,2082.9909,2083.0067,2054.3707,2063.8199,-0.8968,-0.0435,204368035.0,378666289.3
399006.SZ,20250127,2063.8199,2119.1694,2123.1478,2063.8199,2121.8391,-58.0192,-2.7344,177520121.0,324013509.6
399006.SZ,20250124,2121.8391,2084.1338,2131.5536,2084.1338,2093.3129,28.5262,1.3627,200051426.0,360783248.5
399006.SZ,20250123,2093.3129,2125.2951,2151.4765,2093.3129,2101.0346,-7.7217,-0.3675,210268256.0,387834330.1
399006.SZ,20250122,2101.0346,2103.8319,2110.8968,2081.0753,2112.3901,-11.3555,-0.5376,165662666.0,321487930.5
399006.SZ,20250121,2112.3901,2125.0668,2125.0668,2090.3176,2104.7277,7.6624,0.3641,182508851.0,331501649.8
399006.SZ,20250120,2104.7277,2090.143,2118.7383,2090.0663,2067.2747,37.453,1.8117,177274295.0,323976747.1
399006.SZ,20250117,2067.2747,2041.7104,2083.2016,2041.581,2051.3507,15.924,0.7763,170885960.0,310265773.4
399006.SZ,20250116,2051.3507,2051.0949,2084.2257,2029.8164,2037.9335,13.4172,0.6584,203899550.0,354789525.1
399006.SZ,20250115,2037.9335,2064.4758,2064.4758,2032.5742,2075.7558,-37.8223,-1.8221,195449289.0,329023933.4
399006.SZ,20250114,2075.7558,1989.3873,2076.9566,1979.1387,1982.4595,93.2963,4.7061,227021057.0,386165587.1
399006.SZ,20250113,1982.4595,1953.8865,1998.4989,1953.8201,1975.3048,7.1547,0.3622,152288463.0,245669166.8
399006.SZ,20250110,1975.3048,2006.5527,2024.4268,1975.3048,2010.6601,-35.3553,-1.7584,178384005.0,295340671.1
399006.SZ,20250109,2010.6601,1994.81,2025.306,1994.7047,2008.4441,2.216,0.1103,174244807.0,287453523.4
399006.SZ,20250108,2008.4441,2011.7489,2029.0233,1963.8057,2028.3582,-19.9141,-0.9818,195527838.0,316548208.0
399006.SZ,20250107,2028.3582,1996.0003,2028.7513,1988.418,2014.1899,14.1683,0.7034,168570528.0,277786422.8
399006.SZ,20250106,2014.1899,2018.2457,2033.2681,2000.8615,2015.9671,-1.7772,-0.0882,169375612.0,260608779.7
399006.SZ,20250103,2015.9671,2062.4025,2067.4089,2015.9633,2060.4422,-44.4751,-2.1585,206064912.0,324932848.0
399006.SZ,20250102,2060.4422,2136.9221,2137.6549,2040.3792,2141.5958,-81.1536,-3.7894,196587394.0,342439637.0
399006.SZ,20241231,2141.5958,2202.1811,2207.3112,2141.5958,2206.2852,-64.6894,-2.9321,199428413.0,352199463.9
399006.SZ,20241230,2206.2852,2198.8648,2218.7352,2198.1247,2204.8965,1.3887,0.063,187201460.0,342205734.1
399006.SZ,20241227,2204.8965,2209.7101,2235.5559,2196.2938,2209.8464,-4.9499,-0.224,207513529.0,385898226.1
399006.SZ,20241226,2209.8464,2200.3188,2219.6932,2193.5882,2201.296,8.5504,0.3884,184436466.0,347293434.6
399006.SZ,20241225,2201.296,2215.6123,2216.3572,2186.9997,2213.548,-12.252,-0.5535,203868100.0,337460267.7
399006.SZ,20241224,2213.548,2190.4696,2215.1924,2187.7803,2187.9448,25.6032,1.1702,200966406.0,349402388.4
399006.SZ,20241223,2187.9448,2205.6903,2223.6367,2185.3528,2209.6616,-21.7168,-0.9828,245538770.0,409610368.9
399006.SZ,20241220,2209.6616,2209.3755,2234.1315,2201.9409,2213.5429,-3.8813,-0.1753,230049274.0,427247917.6
399006.SZ,20241219,2213.5429,2178.463,2220.4332,2174.9434,2202.1373,11.4056,0.5179,221719261.0,375784424.9
399006.SZ,20241218,2202.1373,2207.1823,2216.0033,2192.5973,2201.181,0.9563,0.0434,216481475.0,354895982.6
399006.SZ,20241217,2201.181,2197.1259,2233.172,2197.1259,2201.5324,-0.3514,-0.016,248753480.0,397265265.0
399006.SZ,20241216,2201.5324,2232.6249,2234.1863,2192.2524,2235.2586,-33.7262,-1.5088,273787933.0,450274741.0
399006.SZ,20241213,2235.2586,2272.2664,2276.1275,2234.1701,2292.1451,-56.8865,-2.4818,328537971.0,561357989.3
399006.SZ,20241212,2292.1451,2257.308,2302.6437,2256.065,2261.5823,30.5628,1.3514,308420590.0,510495451.0
399006.SZ,20241211,2261.5823,2260.7005,2278.7883,2251.3542,2264.051,-2.4687,-0.109,294926753.0,488392484.6
399006.SZ,20241210,2264.051,2358.2881,2358.4852,2258.0186,2248.6273,15.4237,0.6859,368365343.0,633302801.4
399006.SZ,20241209,2248.6273,2265.1879,2273.0813,2229.5145,2267.0641,-18.4368,-0.8132,275288754.0,441668691.9
399006.SZ,20241206,2267.0641,2219.9079,2289.8092,2213.3241,2221.4566,45.6075,2.053,315853926.0,509916084.5
399006.SZ,20241205,2221.4566,2207.4991,2237.0882,2207.4991,2213.4056,8.051,0.3637,270063837.0,440343428.8
399006.SZ,20241204,2213.4056,2237.6495,2246.0394,2204.3896,2245.4986,-32.093,-1.4292,289942123.0,459314971.2
399006.SZ,20241203,2245.4986,2252.7536,2261.3904,2224.6918,2255.4979,-9.9993,-0.4433,306481106.0,482235795.9
399006.SZ,20241202,2255.4979,2212.3589,2261.1435,2210.8559,2224.0026,31.4953,1.4162,311350090.0,505969429.4
399006.SZ,20241129,2224.0026,2162.5224,2264.6793,2162.5224,2169.8027,54.1999,2.4979,302880300.0,501365261.4
399006.SZ,20241128,2169.8027,2204.4896,2206.8482,2165.5258,2208.7805,-38.9778,-1.7647,276399803.0,419813252.3
399006.SZ,20241127,2208.7805,2136.7071,2209.1582,2119.5351,2150.0968,58.6837,2.7294,258006971.0,401330159.4
399006.SZ,20241126,2150.0968,2163.3739,2187.1204,2148.1374,2175.1837,-25.0869,-1.1533,233179805.0,360457121.0
399006.SZ,20241125,2175.1837,2184.1027,2193.6787,2140.4764,2175.5713,-0.3876,-0.0178,251575907.0,398471227.6
399006.SZ,20241122,2175.5713,2257.9507,2269.265,2175.5713,2265.8658,-90.2945,-3.985,301571728.0,489001762.9
399006.SZ,20241121,2265.8658,2254.2694,2281.1604,2248.382,2267.8548,-1.989,-0.0877,282320626.0,463565223.4
399006.SZ,20241120,2267.8548,2242.5993,2283.7477,2239.7692,2256.6075,11.2473,0.4984,288681252.0,465811764.1
399006.SZ,20241119,2256.6075,2200.1333,2261.5867,2173.4542,2190.9503,65.6572,2.9967,244199501.0,409157860.1
399006.SZ,20241118,2190.9503,2244.3226,2254.9219,2173.1841,2243.62,-52.6697,-2.3475,283518399.0,466115253.9
399006.SZ,20241115,2243.62,2318.9356,2338.5569,2243.62,2334.9643,-91.3443,-3.912,289330899.0,518610190.5
399006.SZ,20241114,2334.9643,2411.2906,2419.6863,2331.6804,2417.2522,-82.2879,-3.4042,270788688.0,494484895.7
399006.SZ,20241113,2417.2522,2367.1633,2427.1554,2345.0639,2390.8035,26.4487,1.1063,299809057.0,561278093.0
399006.SZ,20241112,2390.8035,2416.2107,2448.2011,2362.5662,2392.4433,-1.6398,-0.0685,378754157.0,707260634.0
399006.SZ,20241111,2392.4433,2298.6195,2393.5781,2296.3231,2321.5867,70.8566,3.0521,377529597.0,706763481.6
399006.SZ,20241108,2321.5867,2396.8681,2402.379,2317.5087,2350.7599,-29.1732,-1.241,413769211.0,747609087.7
399006.SZ,20241107,2350.7599,2244.959,2350.7599,2240.2456,2265.8324,84.9275,3.7482,405904223.0,678138690.6
399006.SZ,20241106,2265.8324,2290.6715,2360.8811,2247.0378,2289.8405,-24.0081,-1.0485,403030177.0,728928556.6
399006.SZ,20241105,2289.8405,2184.9046,2301.9948,2172.5239,2185.9842,103.8563,4.751,350837106.0,638795092.7
399006.SZ,20241104,2185.9842,2122.9804,2187.3779,2122.9804,2123.7383,62.2459,2.931,254734109.0,432571054.1
399006.SZ,20241101,2123.7383,2149.9381,2166.5211,2120.7251,2164.4619,-40.7236,-1.8815,372803871.0,600618206.7
399006.SZ,20241031,2164.4619,2145.655,2204.859,2130.2684,2151.5146,12.9473,0.6018,371664786.0,648857390.7
399006.SZ,20241030,2151.5146,2156.2769,2179.9444,2127.6329,2177.3058,-25.7912,-1.1845,327522148.0,556470811.5
399006.SZ,20241029,2177.3058,2231.8241,2239.2615,2175.8129,2229.118,-51.8122,-2.3243,371919397.0,631639273.9
399006.SZ,20241028,2229.118,2228.078,2236.4725,2198.8863,2238.897,-9.779,-0.4368,346139425.0,575603204.3
399006.SZ,20241025,2238.897,2190.3928,2277.168,2180.2214,2175.0952,63.8018,2.9333,322255604.0,583754159.5
399006.SZ,20241024,2175.0952,2187.2436,2203.0209,2168.2414,2205.3024,-30.2072,-1.3698,281830987.0,498240139.5
399006.SZ,20241023,2205.3024,2202.8237,2252.5209,2186.1762,2216.9898,-11.6874,-0.5272,364039646.0,636530072.4
399006.SZ,20241022,2216.9898,2205.3993,2226.9307,2179.9976,2210.3354,6.6544,0.3011,393491043.0,681283421.5
399006.SZ,20241021,2210.3354,2211.3945,2266.6016,2182.2333,2195.1007,15.2347,0.694,422190730.0,779790361.6
399006.SZ,20241018,2195.1007,2027.653,2272.9997,2027.6497,2033.4845,161.6162,7.9477,394063785.0,723220587.3
399006.SZ,20241017,2033.4845,2057.9603,2081.0866,2031.9869,2039.9498,-6.4653,-0.3169,311792011.0,525535954.1
399006.SZ,20241016,2039.9498,2037.7435,2081.3242,2026.5199,2085.9863,-46.0365,-2.2069,279261269.0,467443391.6
399006.SZ,20241015,2085.9863,2139.6475,2175.9518,2085.8183,2155.403,-69.4167,-3.2206,340562161.0,580661564.6
399006.SZ,20241014,2155.403,2119.3855,2163.2745,2062.4457,2100.8707,54.5323,2.5957,304822028.0,501816953.5
399006.SZ,20241011,2100.8707,2173.7103,2191.4019,2066.5775,2212.9087,-112.038,-5.0629,308048401.0,489125606.5
399006.SZ,20241010,2212.9087,2291.2175,2327.598,2181.0778,2280.0963,-67.1876,-2.9467,370748054.0,633252194.8
399006.SZ,20241009,2280.0963,2426.7522,2514.2914,2278.8172,2550.2764,-270.1801,-10.5941,517017791.0,925417600.0
399006.SZ,20241008,2550.2764,2576.217,2576.217,2336.4423,2175.0865,375.1899,17.2494,568395218.0,968726100.9
399006.SZ,20240930,2175.0865,1994.2623,2182.3884,1966.3381,1885.4888,289.5977,15.3593,478321402.0,674726242.6
399006.SZ,20240927,1885.4888,1751.3278,1919.7853,1751.3278,1714.1435,171.3453,9.996,331881713.0,439464381.9
399006.SZ,20240926,1714.1435,1638.5265,1716.011,1625.6621,1641.5416,72.6019,4.4228,226173043.0,270723822.1
399006.SZ,20240925,1641.5416,1652.8282,1679.6391,1639.6811,1615.3215,26.2201,1.6232,237541061.0,277723518.2
399006.SZ,20240924,1615.3215,1545.9038,1616.0682,1532.5226,1530.5062,84.8153,5.5417,195898358.0,230005047.7
399006.SZ,20240923,1530.5062,1538.0549,1548.409,1528.9409,1536.5991,-6.0929,-0.3965,122125584.0,135566383.5
399006.SZ,20240920,1536.5991,1546.7749,1546.7749,1525.6824,1546.4738,-9.8747,-0.6385,130056810.0,138633349.9
399006.SZ,20240919,1546.4738,1543.3158,1565.2146,1520.723,1533.4726,13.0012,0.8478,133867091.0,144147765.9
399006.SZ,20240918,1533.4726,1533.3817,1540.0753,1522.5437,1535.1684,-1.6958,-0.1105,114234684.0,113051133.2
399006.SZ,20240913,1535.1684,1552.2763,1556.6644,1535.1684,1551.8137,-16.6453,-1.0726,125952970.0,133804834.4
399006.SZ,20240912,1551.8137,1566.4032,1577.1679,1551.0256,1558.3275,-6.5138,-0.418,125330160.0,136809185.7
399006.SZ,20240911,1558.3275,1539.8458,1563.0876,1535.6187,1539.9802,18.3473,1.1914,112826587.0,126571389.0
399006.SZ,20240910,1539.9802,1540.2106,1551.6057,1522.8756,1539.0381,0.9421,0.0612,126680539.0,135542269.1
399006.SZ,20240909,1539.0381,1528.6494,1547.7334,1526.2352,1538.072,0.9661,0.0628,117873664.0,123532845.6
399006.SZ,20240906,1538.072,1564.3252,1566.5729,1537.3772,1564.723,-26.651,-1.7032,139270895.0,146294611.3
399006.SZ,20240905,1564.723,1554.8763,1576.0291,1554.8763,1554.6395,10.0835,0.6486,137123466.0,147944473.0
399006.SZ,20240904,1554.6395,1541.899,1569.8851,1540.1716,1556.3207,-1.6812,-0.108,137451388.0,154054141.0
399006.SZ,20240903,1556.3207,1533.5721,1561.8572,1533.4582,1536.9499,19.3708,1.2603,138750335.0,148965411.9
399006.SZ,20240902,1536.9499,1577.4449,1581.8685,1536.5258,1580.4595,-43.5096,-2.753,161414595.0,176805149.0
399006.SZ,20240830,1580.4595,1543.8935,1601.1559,1543.8935,1541.3995,39.06,2.5341,201726850.0,227965941.3
399006.SZ,20240829,1541.3995,1512.3709,1551.5399,1512.171,1531.4502,9.9493,0.6497,143849681.0,165397084.1
399006.SZ,20240828,1531.4502,1526.669,1534.5405,1522.4841,1530.7442,0.706,0.0461,123543083.0,129238024.1
399006.SZ,20240827,1530.7442,1537.8126,1541.9283,1526.6072,1545.3094,-14.5652,-0.9425,133754748.0,139798364.3
399006.SZ,20240826,1545.3094,1550.0446,1557.9101,1540.5209,1546.903,-1.5936,-0.103,136719344.0,149063972.3
399006.SZ,20240823,1546.903,1540.5159,1555.0071,1537.777,1546.6314,0.2716,0.0176,140019730.0,144714752.5
399006.SZ,20240822,1546.6314,1559.6831,1563.3726,1544.9065,1558.5116,-11.8802,-0.7623,149584981.0,154461678.8
399006.SZ,20240821,1558.5116,1561.2424,1572.4718,1556.9328,1567.9688,-9.4572,-0.6031,146118100.0,148705212.7
399006.SZ,20240820,1567.9688,1590.173,1591.8764,1565.4316,1589.2872,-21.3184,-1.3414,163251088.0,156885838.5
399006.SZ,20240819,1589.2872,1589.2068,1608.2655,1588.218,1591.461,-2.1738,-0.1366,163609100.0,167349091.1
399006.SZ,20240816,1591.461,1594.5094,1603.4274,1587.4074,1592.7101,-1.2491,-0.0784,172590182.0,175681165.2
399006.SZ,20240815,1592.7101,1581.1525,1608.9496,1581.0512,1584.328,8.3821,0.5291,161888001.0,159307585.8
399006.SZ,20240814,1584.328,1606.4412,1606.4412,1584.328,1607.1855,-22.8575,-1.4222,123258597.0,129270008.2
399006.SZ,20240813,1607.1855,1592.0445,1607.2576,1587.5153,1592.3944,14.7911,0.9289,112275493.0,121896298.1
399006.SZ,20240812,1592.3944,1596.4138,1601.8549,1589.0929,1595.6419,-3.2475,-0.2035,124201843.0,129209226.0
399006.SZ,20240809,1595.6419,1621.8406,1628.531,1595.6419,1611.5085,-15.8666,-0.9846,125398160.0,138758650.3
399006.SZ,20240808,1611.5085,1611.2619,1628.6648,1598.6795,1620.3315,-8.823,-0.5445,140737680.0,155754578.5
399006.SZ,20240807,1620.3315,1624.0634,1632.6448,1618.3941,1627.3554,-7.0239,-0.4316,127274048.0,149033939.6
399006.SZ,20240806,1627.3554,1628.1164,1638.4799,1612.0003,1607.2884,20.067,1.2485,135072728.0,156066994.0
399006.SZ,20240805,1607.2884,1621.1881,1656.0902,1607.2446,1638.3043,-31.0159,-1.8932,160975517.0,191997161.5
399006.SZ,20240802,1638.3043,1649.8431,1671.3567,1635.4355,1665.9729,-27.6686,-1.6608,152571433.0,192044651.3
399006.SZ,20240801,1665.9729,1690.2188,1694.5907,1663.0753,1688.1419,-22.169,-1.3132,152988020.0,199016642.5
399006.SZ,20240731,1688.1419,1623.0383,1689.491,1623.0383,1630.951,57.1909,3.5066,176722510.0,223936183.3
399006.SZ,20240730,1630.951,1629.1811,1637.2104,1621.9353,1635.6748,-4.7238,-0.2888,127732992.0,155469912.8
399006.SZ,20240729,1635.6748,1653.3896,1653.3896,1634.5088,1659.5336,-23.8588,-1.4377,125779955.0,157247434.3
399006.SZ,20240726,1659.5336,1649.3446,1670.2142,1646.6344,1644.4537,15.0799,0.917,120601899.0,152753057.9
399006.SZ,20240725,1644.4537,1641.6821,1658.1346,1638.5403,1650.9078,-6.4541,-0.3909,113167757.0,149046343.4
399006.SZ,20240724,1650.9078,1666.6208,1682.963,1645.7528,1671.4432,-20.5354,-1.2286,125619572.0,160531751.1
399006.SZ,20240723,1671.4432,1721.9346,1722.0774,1671.4432,1723.9141,-52.4709,-3.0437,129222829.0,166042040.5
399006.SZ,20240722,1723.9141,1729.2801,1735.6012,1713.3732,1725.4874,-1.5733,-0.0912,116734815.0,159536486.0
399006.SZ,20240719,1725.4874,1706.843,1731.1258,1706.5799,1717.7091,7.7783,0.4528,112804411.0,163343761.9
399006.SZ,20240718,1717.7091,1680.3385,1718.8205,1678.5599,1696.4508,21.2583,1.2531,123280139.0,176188858.4
399006.SZ,20240717,1696.4508,1691.9465,1707.6133,1684.9417,1696.3359,0.1149,0.0068,118540995.0,166546722.6
399006.SZ,20240716,1696.3359,1671.9212,1697.1364,1671.3103,1673.0072,23.3287,1.3944,111812855.0,163191498.5
399006.SZ,20240715,1673.0072,1674.8869,1679.8821,1665.3381,1683.6285,-10.6213,-0.6309,113706094.0,147967570.5
399006.SZ,20240712,1683.6285,1680.1404,1692.8892,1672.6663,1685.1176,-1.4891,-0.0884,127051918.0,173422495.8
399006.SZ,20240711,1685.1176,1673.5395,1694.776,1658.9567,1651.1097,34.0079,2.0597,150981924.0,199754873.9
399006.SZ,20240710,1651.1097,1642.8613,1668.0899,1641.8378,1652.1171,-1.0074,-0.061,127403412.0,168959737.1
399006.SZ,20240709,1652.1171,1625.5224,1660.3298,1614.6055,1628.7584,23.3587,1.4341,140807415.0,181861746.5
399006.SZ,20240708,1628.7584,1651.6413,1652.1933,1624.5492,1655.594,-26.8356,-1.6209,120643898.0,142701915.3
399006.SZ,20240705,1655.594,1648.7391,1662.3161,1631.8859,1647.2199,8.3741,0.5084,121512145.0,143922770.2
399006.SZ,20240704,1647.2199,1666.3932,1674.7516,1647.2199,1660.1242,-12.9043,-0.7773,127601702.0,152758086.1
399006.SZ,20240703,1660.1242,1664.9863,1675.6473,1648.2447,1665.0352,-4.911,-0.2949,132562223.0,157957253.5
399006.SZ,20240702,1665.0352,1677.6687,1683.8466,1660.3165,1682.6918,-17.6566,-1.0493,133355163.0,172136530.8
399006.SZ,20240701,1682.6918,1679.6622,1689.5449,1652.0104,1683.43,-0.7382,-0.0439,121717407.0,169866285.5
399006.SZ,20240628,1683.43,1696.9371,1720.9452,1680.4181,1703.2009,-19.7709,-1.1608,137311587.0,189077558.2
399006.SZ,20240627,1703.2009,1719.7784,1720.9966,1702.2411,1730.6417,-27.4408,-1.5856,130436010.0,176819762.1
399006.SZ,20240626,1730.6417,1700.9495,1733.792,1696.1248,1700.0249,30.6168,1.801,134782739.0,177948029.9
399006.SZ,20240625,1700.0249,1724.6397,1729.2154,1691.0177,1731.5147,-31.4898,-1.8186,120861141.0,164448686.9
399006.SZ,20240624,1731.5147,1745.9288,1755.5226,1729.0985,1755.8765,-24.3618,-1.3874,132205530.0,174328989.2
399006.SZ,20240621,1755.8765,1756.6712,1762.4308,1742.4658,1762.7008,-6.8243,-0.3872,112781933.0,161582496.7
399006.SZ,20240620,1762.7008,1787.2361,1793.7065,1761.6465,1788.4956,-25.7948,-1.4423,140965490.0,196278868.3
399006.SZ,20240619,1788.4956,1816.0598,1816.0598,1788.1729,1811.3649,-22.8693,-1.2625,139592577.0,200310056.0
399006.SZ,20240618,1811.3649,1805.159,1822.1146,1802.6264,1806.193,5.1719,0.2863,135486711.0,200164039.1
399006.SZ,20240617,1806.193,1780.9359,1810.999,1780.513,1791.362,14.831,0.8279,121762034.0,190652324.8
399006.SZ,20240614,1791.362,1777.275,1792.8048,1758.8892,1777.7911,13.5709,0.7634,129081810.0,212608001.0
399006.SZ,20240613,1777.7911,1786.1053,1799.0904,1776.0811,1779.4182,-1.6271,-0.0914,128656664.0,190676046.8
399006.SZ,20240612,1779.4182,1779.3179,1789.4109,1778.1281,1787.3016,-7.8834,-0.4411,126999546.0,174965478.6
399006.SZ,20240611,1787.3016,1766.9153,1791.0014,1761.5843,1781.07,6.2316,0.3499,122648144.0,168041545.9
399006.SZ,20240607,1781.07,1812.4559,1820.7396,1764.8359,1820.4485,-39.3785,-2.1631,133117037.0,182415895.2
399006.SZ,20240606,1820.4485,1840.246,1845.5451,1815.2781,1833.5495,-13.101,-0.7145,172431871.0,216374277.8
399006.SZ,20240605,1833.5495,1840.079,1858.6855,1833.5495,1843.5924,-10.0429,-0.5447,135998890.0,182175291.9
399006.SZ,20240604,1843.5924,1816.3676,1848.56,1815.0715,1819.4552,24.1372,1.3266,148829485.0,201924036.8
399006.SZ,20240603,1819.4552,1806.4086,1823.5114,1800.1985,1805.1089,14.3463,0.7948,151953407.0,215819689.6
399006.SZ,20240531,1805.1089,1812.6117,1831.7146,1805.1089,1813.1545,-8.0456,-0.4437,140767250.0,198011043.3
399006.SZ,20240530,1813.1545,1810.6572,1820.2943,1805.3488,1811.0683,2.0862,0.1152,129004865.0,179770180.7
399006.SZ,20240529,1811.0683,1808.4851,1832.7146,1804.1108,1806.2546,4.8137,0.2665,131865613.0,185223719.9
399006.SZ,20240528,1806.2546,1824.0874,1827.7442,1805.6485,1830.9578,-24.7032,-1.3492,134487619.0,190307684.1
399006.SZ,20240527,1830.9578,1824.1652,1832.8193,1802.7655,1818.5616,12.3962,0.6816,136433218.0,190361238.8
399006.SZ,20240524,1818.5616,1845.0129,1861.9299,1818.1375,1852.067,-33.5054,-1.8091,139625333.0,203692809.1
399006.SZ,20240523,1852.067,1876.5613,1879.6212,1847.6946,1877.9267,-25.8597,-1.377,152265214.0,218396407.0
399006.SZ,20240522,1877.9267,1863.1413,1883.174,1855.254,1861.4815,16.4452,0.8834,138468862.0,204131635.4
399006.SZ,20240521,1861.4815,1871.7788,1873.0869,1855.4365,1875.9276,-14.4461,-0.7701,139081434.0,186846175.9
399006.SZ,20240520,1875.9276,1869.5451,1887.0544,1865.8811,1864.9391,10.9885,0.5892,156277546.0,217240081.8
399006.SZ,20240517,1864.9391,1838.985,1865.8982,1833.4336,1844.2111,20.728,1.1239,149789562.0,208187423.5
399006.SZ,20240516,1844.2111,1846.9782,1861.3779,1837.0157,1838.8872,5.3239,0.2895,147068864.0,190380835.6
399006.SZ,20240515,1838.8872,1857.5763,1866.4127,1837.5414,1855.5976,-16.7104,-0.9005,140058749.0,179896392.0
399006.SZ,20240514,1855.5976,1864.3854,1873.1381,1851.3865,1860.3664,-4.7688,-0.2563,147873924.0,192341185.3
399006.SZ,20240513,1860.3664,1859.3437,1876.1722,1851.2545,1878.1652,-17.7988,-0.9477,148801973.0,206351333.6
399006.SZ,20240510,1878.1652,1899.0514,1900.1003,1872.0711,1900.0092,-21.844,-1.1497,163497204.0,225068982.9
399006.SZ,20240509,1900.0092,1872.7042,1903.1118,1872.7042,1865.1079,34.9013,1.8713,158275822.0,228084250.4
399006.SZ,20240508,1865.1079,1887.8244,1887.8244,1863.2157,1892.5393,-27.4314,-1.4494,165941538.0,225525079.0
399006.SZ,20240507,1892.5393,1896.7246,1900.9438,1888.2556,1895.2075,-2.6682,-0.1408,164718673.0,236764583.7
399006.SZ,20240506,1895.2075,1896.841,1907.0213,1889.7825,1858.3934,36.8141,1.981,161040464.0,235736178.8
399006.SZ,20240430,1858.3934,1874.6798,1878.833,1857.7639,1887.5712,-29.1778,-1.5458,162180721.0,219039008.0
399006.SZ,20240429,1887.5712,1831.4445,1904.9152,1831.4445,1823.7415,63.8297,3.4999,186745460.0,277576503.9
399006.SZ,20240426,1823.7415,1767.7217,1826.4903,1767.7217,1764.7274,59.0141,3.3441,184375658.0,263592819.9
399006.SZ,20240425,1764.7274,1753.1224,1778.7992,1747.8189,1765.4103,-0.6829,-0.0387,151405721.0,206301774.6
399006.SZ,20240424,1765.4103,1757.3111,1768.2376,1744.3599,1753.1612,12.2491,0.6987,150216622.0,208741312.3
399006.SZ,20240423,1753.1612,1753.5836,1764.7738,1740.7905,1750.4634,2.6978,0.1541,129549196.0,178489066.1
399006.SZ,20240422,1750.4634,1739.0072,1766.2502,1735.2839,1756.0006,-5.5372,-0.3153,132054545.0,178696500.2
399006.SZ,20240419,1756.0006,1772.1813,1775.376,1740.4014,1787.4886,-31.488,-1.7616,139553557.0,191991204.5
399006.SZ,20240418,1787.4886,1784.7823,1807.7854,1765.6989,1797.3113,-9.8227,-0.5465,149372895.0,205378631.4
399006.SZ,20240417,1797.3113,1765.2855,1797.5516,1765.2855,1760.2004,37.1109,2.1083,159990220.0,207002813.1
399006.SZ,20240416,1760.2004,1783.5707,1791.2994,1759.5126,1795.5179,-35.3175,-1.967,172826400.0,209825212.2
399006.SZ,20240415,1795.5179,1770.1721,1807.9472,1770.1721,1762.8771,32.6408,1.8516,168221713.0,217304264.3
399006.SZ,20240412,1762.8771,1780.9897,1789.2742,1760.9438,1782.0853,-19.2082,-1.0778,124825306.0,181935202.2
399006.SZ,20240411,1782.0853,1777.201,1799.8605,1775.6586,1789.9413,-7.856,-0.4389,126469148.0,180139138.0
399006.SZ,20240410,1789.9413,1818.4051,1818.7336,1781.1298,1827.5788,-37.6375,-2.0594,134716461.0,188668185.9
399006.SZ,20240409,1827.5788,1807.4784,1827.6764,1801.708,1807.0481,20.5307,1.1361,123544621.0,183115355.2
399006.SZ,20240408,1807.0481,1834.4528,1840.5498,1807.0481,1840.412,-33.3639,-1.8128,141326021.0,202923012.6
399006.SZ,20240403,1840.412,1853.5577,1853.8717,1839.2056,1860.4936,-20.0816,-1.0794,152065564.0,218014560.5
399006.SZ,20240402,1860.4936,1869.3232,1869.9583,1851.2505,1872.1179,-11.6243,-0.6209,168030841.0,244229792.5
399006.SZ,20240401,1872.1179,1833.4916,1872.1179,1833.4916,1818.2032,53.9147,2.9653,162047395.0,240420692.4
399006.SZ,20240329,1818.2032,1806.6718,1822.7494,1800.2031,1806.8968,11.3064,0.6257,154791278.0,217252295.3
399006.SZ,20240328,1806.8968,1790.5802,1829.4734,1787.9645,1789.8191,17.0777,0.9542,166557234.0,237575033.7
399006.SZ,20240327,1789.8191,1840.1928,1840.1928,1789.8191,1841.5352,-51.7161,-2.8083,160450458.0,226295560.9
399006.SZ,20240326,1841.5352,1832.6553,1856.2045,1829.4772,1833.4412,8.094,0.4415,163736939.0,253211554.0
399006.SZ,20240325,1833.4412,1864.5316,1871.0637,1833.1026,1869.1747,-35.7335,-1.9117,179402176.0,268690216.4
399006.SZ,20240322,1869.1747,1893.1404,1897.3081,1860.3535,1897.0943,-27.9196,-1.4717,200894791.0,295657843.3
399006.SZ,20240321,1897.0943,1912.8087,1920.5541,1897.0468,1909.2454,-12.1511,-0.6364,188961185.0,284068913.9
399006.SZ,20240320,1909.2454,1898.1836,1915.465,1897.6004,1906.9385,2.3069,0.121,173063476.0,269810124.1
399006.SZ,20240319,1906.9385,1917.9205,1925.6946,1906.9385,1926.3963,-19.4578,-1.0101,173103435.0,277456760.6
399006.SZ,20240318,1926.3963,1906.1159,1926.3963,1902.1334,1884.0881,42.3082,2.2456,178792977.0,285294742.2
399006.SZ,20240315,1884.0881,1877.5695,1886.9511,1848.224,1883.0206,1.0675,0.0567,148672338.0,237382152.6
399006.SZ,20240314,1883.0206,1895.7262,1912.1126,1870.0159,1895.1475,-12.1269,-0.6399,163976454.0,249070106.8
